timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1607000127476,491,HelpDoc,200,OK,Thread Group 1-11,text,false,"Test failed: text expected to equal /

****** received  : [[[<LINK href='theme_grey/main.css' type=text/css rel=stylesheet>

<script language=javascript>
	functi...]]]

****** comparison: [[[200                                                                                                    ]]]

/",2571,267,4,4,https://www.imsnsit.org/imsnsit/blank.htm,263,0,0
1607000127476,263,HelpDoc-0,302,Found,Thread Group 1-11,text,true,,782,137,4,4,https://www.imsnsit.org/imsnsit/nsithelp_doc.php,263,0,0
1607000127739,228,HelpDoc-1,200,OK,Thread Group 1-11,text,true,,1789,130,4,4,https://www.imsnsit.org/imsnsit/blank.htm,228,0,0
1607000127497,1141,Notices,200,OK,Thread Group 1-17,text,false,"Test failed: text expected to equal /

****** received  : [[[<title>NSUT NOTICES / CIRCULARS</title><LINK href='css/METAL/app.css' type=text/css rel=stylesheet>...]]]

****** comparison: [[[200                                                                                                    ]]]

/",45395,138,4,4,https://www.imsnsit.org/imsnsit/notifications.php,529,0,0
1607000127968,1283,Notices,200,OK,Thread Group 1-11,text,false,"Test failed: text expected to equal /

****** received  : [[[<title>NSUT NOTICES / CIRCULARS</title><LINK href='css/METAL/app.css' type=text/css rel=stylesheet>...]]]

****** comparison: [[[200                                                                                                    ]]]

/",45395,138,4,4,https://www.imsnsit.org/imsnsit/notifications.php,755,0,0
1607000069152,60269,Notices,200,OK,Thread Group 1-1,text,false,"Test failed: text expected to equal /

****** received  : [[[<title>NSUT NOTICES / CIRCULARS</title><LINK href='css/METAL/app.css' type=text/css rel=stylesheet>...]]]

****** comparison: [[[200                                                                                                    ]]]

/",45395,138,4,4,https://www.imsnsit.org/imsnsit/notifications.php,59430,0,0
1607000128639,843,HelpDoc,200,OK,Thread Group 1-17,text,false,"Test failed: text expected to equal /

****** received  : [[[<LINK href='theme_grey/main.css' type=text/css rel=stylesheet>

<script language=javascript>
	functi...]]]

****** comparison: [[[200                                                                                                    ]]]

/",2571,267,4,4,https://www.imsnsit.org/imsnsit/blank.htm,465,0,0
1607000128639,465,HelpDoc-0,302,Found,Thread Group 1-17,text,true,,782,137,4,4,https://www.imsnsit.org/imsnsit/nsithelp_doc.php,465,0,0
1607000129104,378,HelpDoc-1,200,OK,Thread Group 1-17,text,true,,1789,130,4,4,https://www.imsnsit.org/imsnsit/blank.htm,378,0,0
1607000129252,687,HelpDoc,200,OK,Thread Group 1-11,text,false,"Test failed: text expected to equal /

****** received  : [[[<LINK href='theme_grey/main.css' type=text/css rel=stylesheet>

<script language=javascript>
	functi...]]]

****** comparison: [[[200                                                                                                    ]]]

/",2571,267,4,4,https://www.imsnsit.org/imsnsit/blank.htm,314,0,0
1607000129252,314,HelpDoc-0,302,Found,Thread Group 1-11,text,true,,782,137,4,4,https://www.imsnsit.org/imsnsit/nsithelp_doc.php,314,0,0
1607000129566,373,HelpDoc-1,200,OK,Thread Group 1-11,text,true,,1789,130,4,4,https://www.imsnsit.org/imsnsit/blank.htm,373,0,0
1607000129482,984,Notices,200,OK,Thread Group 1-17,text,false,"Test failed: text expected to equal /

****** received  : [[[<title>NSUT NOTICES / CIRCULARS</title><LINK href='css/METAL/app.css' type=text/css rel=stylesheet>...]]]

****** comparison: [[[200                                                                                                    ]]]

/",45395,138,3,3,https://www.imsnsit.org/imsnsit/notifications.php,634,0,0
1607000129420,1204,HelpDoc,200,OK,Thread Group 1-1,text,false,"Test failed: text expected to equal /

****** received  : [[[<LINK href='theme_grey/main.css' type=text/css rel=stylesheet>

<script language=javascript>
	functi...]]]

****** comparison: [[[200                                                                                                    ]]]

/",2572,267,3,3,https://www.imsnsit.org/imsnsit/blank.htm,1094,0,929
1607000129420,1094,HelpDoc-0,302,Found,Thread Group 1-1,text,true,,783,137,3,3,https://www.imsnsit.org/imsnsit/nsithelp_doc.php,1094,0,929
1607000130514,110,HelpDoc-1,200,OK,Thread Group 1-1,text,true,,1789,130,3,3,https://www.imsnsit.org/imsnsit/blank.htm,109,0,0
1607000130468,273,HelpDoc,200,OK,Thread Group 1-17,text,false,"Test failed: text expected to equal /

****** received  : [[[<LINK href='theme_grey/main.css' type=text/css rel=stylesheet>

<script language=javascript>
	functi...]]]

****** comparison: [[[200                                                                                                    ]]]

/",2571,267,3,3,https://www.imsnsit.org/imsnsit/blank.htm,125,0,0
1607000130468,125,HelpDoc-0,302,Found,Thread Group 1-17,text,true,,782,137,3,3,https://www.imsnsit.org/imsnsit/nsithelp_doc.php,125,0,0
1607000130593,148,HelpDoc-1,200,OK,Thread Group 1-17,text,true,,1789,130,3,3,https://www.imsnsit.org/imsnsit/blank.htm,148,0,0
1607000130624,524,Notices,200,OK,Thread Group 1-1,text,false,"Test failed: text expected to equal /

****** received  : [[[<title>NSUT NOTICES / CIRCULARS</title><LINK href='css/METAL/app.css' type=text/css rel=stylesheet>...]]]

****** comparison: [[[200                                                                                                    ]]]

/",45395,138,2,2,https://www.imsnsit.org/imsnsit/notifications.php,274,0,0
1607000131150,255,HelpDoc,200,OK,Thread Group 1-1,text,false,"Test failed: text expected to equal /

****** received  : [[[<LINK href='theme_grey/main.css' type=text/css rel=stylesheet>

<script language=javascript>
	functi...]]]

****** comparison: [[[200                                                                                                    ]]]

/",2571,267,2,2,https://www.imsnsit.org/imsnsit/blank.htm,139,0,0
1607000131150,139,HelpDoc-0,302,Found,Thread Group 1-1,text,true,,782,137,2,2,https://www.imsnsit.org/imsnsit/nsithelp_doc.php,139,0,0
1607000131289,116,HelpDoc-1,200,OK,Thread Group 1-1,text,true,,1789,130,2,2,https://www.imsnsit.org/imsnsit/blank.htm,116,0,0
1607000131406,486,Notices,200,OK,Thread Group 1-1,text,false,"Test failed: text expected to equal /

****** received  : [[[<title>NSUT NOTICES / CIRCULARS</title><LINK href='css/METAL/app.css' type=text/css rel=stylesheet>...]]]

****** comparison: [[[200                                                                                                    ]]]

/",45395,138,2,2,https://www.imsnsit.org/imsnsit/notifications.php,269,0,0
1607000131893,247,HelpDoc,200,OK,Thread Group 1-1,text,false,"Test failed: text expected to equal /

****** received  : [[[<LINK href='theme_grey/main.css' type=text/css rel=stylesheet>

<script language=javascript>
	functi...]]]

****** comparison: [[[200                                                                                                    ]]]

/",2571,267,2,2,https://www.imsnsit.org/imsnsit/blank.htm,136,0,0
1607000131893,136,HelpDoc-0,302,Found,Thread Group 1-1,text,true,,782,137,2,2,https://www.imsnsit.org/imsnsit/nsithelp_doc.php,136,0,0
1607000132029,111,HelpDoc-1,200,OK,Thread Group 1-1,text,true,,1789,130,2,2,https://www.imsnsit.org/imsnsit/blank.htm,111,0,0
1607000044661,88459,Notices,200,OK,Thread Group 1-13,text,false,"Test failed: text expected to equal /

****** received  : [[[<title>NSUT NOTICES / CIRCULARS</title><LINK href='css/METAL/app.css' type=text/css rel=stylesheet>...]]]

****** comparison: [[[200                                                                                                    ]]]

/",45396,138,1,1,https://www.imsnsit.org/imsnsit/notifications.php,32907,0,11294
1607000133119,758,HelpDoc,200,OK,Thread Group 1-13,text,false,"Test failed: text expected to equal /

****** received  : [[[<LINK href='theme_grey/main.css' type=text/css rel=stylesheet>

<script language=javascript>
	functi...]]]

****** comparison: [[[200                                                                                                    ]]]

/",2572,267,1,1,https://www.imsnsit.org/imsnsit/blank.htm,632,0,480
1607000133119,632,HelpDoc-0,302,Found,Thread Group 1-13,text,true,,783,137,1,1,https://www.imsnsit.org/imsnsit/nsithelp_doc.php,632,0,480
1607000133752,125,HelpDoc-1,200,OK,Thread Group 1-13,text,true,,1789,130,1,1,https://www.imsnsit.org/imsnsit/blank.htm,125,0,0
1607000133878,943,Notices,200,OK,Thread Group 1-13,text,false,"Test failed: text expected to equal /

****** received  : [[[<title>NSUT NOTICES / CIRCULARS</title><LINK href='css/METAL/app.css' type=text/css rel=stylesheet>...]]]

****** comparison: [[[200                                                                                                    ]]]

/",45395,138,1,1,https://www.imsnsit.org/imsnsit/notifications.php,316,0,0
1607000134822,595,HelpDoc,200,OK,Thread Group 1-13,text,false,"Test failed: text expected to equal /

****** received  : [[[<LINK href='theme_grey/main.css' type=text/css rel=stylesheet>

<script language=javascript>
	functi...]]]

****** comparison: [[[200                                                                                                    ]]]

/",2571,267,1,1,https://www.imsnsit.org/imsnsit/blank.htm,292,0,0
1607000134822,292,HelpDoc-0,302,Found,Thread Group 1-13,text,true,,782,137,1,1,https://www.imsnsit.org/imsnsit/nsithelp_doc.php,292,0,0
1607000135114,303,HelpDoc-1,200,OK,Thread Group 1-13,text,true,,1789,130,1,1,https://www.imsnsit.org/imsnsit/blank.htm,303,0,0
1607000135418,922,Notices,200,OK,Thread Group 1-13,text,false,"Test failed: text expected to equal /

****** received  : [[[<title>NSUT NOTICES / CIRCULARS</title><LINK href='css/METAL/app.css' type=text/css rel=stylesheet>...]]]

****** comparison: [[[200                                                                                                    ]]]

/",45395,138,1,1,https://www.imsnsit.org/imsnsit/notifications.php,358,0,0
1607000136341,196,HelpDoc,200,OK,Thread Group 1-13,text,false,"Test failed: text expected to equal /

****** received  : [[[<LINK href='theme_grey/main.css' type=text/css rel=stylesheet>

<script language=javascript>
	functi...]]]

****** comparison: [[[200                                                                                                    ]]]

/",2571,267,1,1,https://www.imsnsit.org/imsnsit/blank.htm,94,0,0
1607000136341,94,HelpDoc-0,302,Found,Thread Group 1-13,text,true,,782,137,1,1,https://www.imsnsit.org/imsnsit/nsithelp_doc.php,94,0,0
1607000136435,102,HelpDoc-1,200,OK,Thread Group 1-13,text,true,,1789,130,1,1,https://www.imsnsit.org/imsnsit/blank.htm,102,0,0
1607000136537,675,Notices,200,OK,Thread Group 1-13,text,false,"Test failed: text expected to equal /

****** received  : [[[<title>NSUT NOTICES / CIRCULARS</title><LINK href='css/METAL/app.css' type=text/css rel=stylesheet>...]]]

****** comparison: [[[200                                                                                                    ]]]

/",45395,138,1,1,https://www.imsnsit.org/imsnsit/notifications.php,226,0,0
1607000137213,300,HelpDoc,200,OK,Thread Group 1-13,text,false,"Test failed: text expected to equal /

****** received  : [[[<LINK href='theme_grey/main.css' type=text/css rel=stylesheet>

<script language=javascript>
	functi...]]]

****** comparison: [[[200                                                                                                    ]]]

/",2571,267,1,1,https://www.imsnsit.org/imsnsit/blank.htm,175,0,0
1607000137213,175,HelpDoc-0,302,Found,Thread Group 1-13,text,true,,782,137,1,1,https://www.imsnsit.org/imsnsit/nsithelp_doc.php,175,0,0
1607000137389,124,HelpDoc-1,200,OK,Thread Group 1-13,text,true,,1789,130,1,1,https://www.imsnsit.org/imsnsit/blank.htm,124,0,0
