timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1607097581932,31944,Microsoft Home Page-1,200,OK,User Group 2 2-18,text,true,,182198,120,52,76,https://www.microsoft.com/en-in,20363,0,16819
1607097597750,16235,Microsoft Windows,200,OK,User Group 2 2-16,text,true,,139126,128,52,76,http://www.microsoft.com/en-in/windows,5222,0,2625
1607097593403,20587,Microsoft Windows,200,OK,User Group 2 2-53,text,true,,139126,128,52,76,http://www.microsoft.com/en-in/windows,6143,0,779
1607097606650,7743,Microsoft Home Page,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Connection reset,User Group 1 1-7,text,false,Test failed: code expected to contain /200/,5132,120,24,76,https://www.microsoft.com/en-in,1603,0,0
1607097606650,1603,Microsoft Home Page-0,301,Moved Permanently,User Group 1 1-7,,true,,441,120,24,76,http://www.microsoft.com/en-in,1603,0,0
1607097608253,6140,Microsoft Home Page-1,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Connection reset,User Group 1 1-7,text,false,,4691,0,24,76,https://www.microsoft.com/en-in,0,0,6140
1607097572728,42301,Microsoft Home Page,200,OK,User Group 2 2-32,text,true,,180827,240,52,76,https://www.microsoft.com/en-in,4125,0,2497
1607097572728,4125,Microsoft Home Page-0,301,Moved Permanently,User Group 2 2-32,,true,,441,120,52,76,http://www.microsoft.com/en-in,4125,0,2497
1607097576853,38176,Microsoft Home Page-1,200,OK,User Group 2 2-32,text,true,,180386,120,52,76,https://www.microsoft.com/en-in,15772,0,9238
1607097470274,145346,Microsoft Home Page,200,OK,User Group 1 1-29,text,true,,180873,240,24,76,https://www.microsoft.com/en-in,1089,0,132
1607097470274,1089,Microsoft Home Page-0,301,Moved Permanently,User Group 1 1-29,,true,,441,120,24,76,http://www.microsoft.com/en-in,1089,0,132
1607097471364,144256,Microsoft Home Page-1,200,OK,User Group 1 1-29,text,true,,180432,120,24,76,https://www.microsoft.com/en-in,5165,0,4066
1607097592635,23490,Microsoft Home Page,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.microsoft.com:443 failed to respond,User Group 2 2-56,text,false,Test failed: code expected to contain /200/,3035,120,52,76,https://www.microsoft.com/en-in,997,0,0
1607097592635,997,Microsoft Home Page-0,301,Moved Permanently,User Group 2 2-56,,true,,441,120,52,76,http://www.microsoft.com/en-in,997,0,0
1607097593632,22493,Microsoft Home Page-1,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.microsoft.com:443 failed to respond,User Group 2 2-56,text,false,,2594,0,52,76,https://www.microsoft.com/en-in,0,0,21297
1607097587075,30770,Microsoft Home Page,200,OK,User Group 2 2-19,text,true,,180869,240,52,76,https://www.microsoft.com/en-in,5015,0,0
1607097587075,5015,Microsoft Home Page-0,301,Moved Permanently,User Group 2 2-19,,true,,441,120,52,76,http://www.microsoft.com/en-in,5015,0,0
1607097592091,25754,Microsoft Home Page-1,200,OK,User Group 2 2-19,text,true,,180428,120,52,76,https://www.microsoft.com/en-in,6291,0,4584
1607097584036,33813,Microsoft Home Page,200,OK,User Group 2 2-15,text,true,,180875,240,52,76,https://www.microsoft.com/en-in,8397,0,0
1607097584036,8397,Microsoft Home Page-0,301,Moved Permanently,User Group 2 2-15,,true,,441,120,52,76,http://www.microsoft.com/en-in,8397,0,0
1607097592434,25415,Microsoft Home Page-1,200,OK,User Group 2 2-15,text,true,,180434,120,52,76,https://www.microsoft.com/en-in,6772,0,4874
1607097591814,26255,Microsoft Home Page,200,OK,User Group 2 2-13,text,true,,182569,240,52,76,https://www.microsoft.com/en-in,1141,0,0
1607097591814,1141,Microsoft Home Page-0,301,Moved Permanently,User Group 2 2-13,,true,,441,120,52,76,http://www.microsoft.com/en-in,1141,0,0
1607097592956,25113,Microsoft Home Page-1,200,OK,User Group 2 2-13,text,true,,182128,120,52,76,https://www.microsoft.com/en-in,11929,0,6755
1607097469650,148476,Microsoft Home Page,200,OK,User Group 2 2-17,text,true,,183693,240,52,76,https://www.microsoft.com/en-in,350,0,143
1607097469650,350,Microsoft Home Page-0,301,Moved Permanently,User Group 2 2-17,,true,,441,120,52,76,http://www.microsoft.com/en-in,350,0,143
1607097470001,148125,Microsoft Home Page-1,200,OK,User Group 2 2-17,text,true,,183252,120,52,76,https://www.microsoft.com/en-in,14921,0,4816
1607097593186,26324,Microsoft Home Page,200,OK,User Group 1 1-2,text,true,,180871,240,24,76,https://www.microsoft.com/en-in,1862,0,829
1607097593186,1862,Microsoft Home Page-0,301,Moved Permanently,User Group 1 1-2,,true,,441,120,24,76,http://www.microsoft.com/en-in,1862,0,829
1607097595049,24461,Microsoft Home Page-1,200,OK,User Group 1 1-2,text,true,,180430,120,24,76,https://www.microsoft.com/en-in,12653,0,11039
1607097583728,35952,Microsoft Home Page,200,OK,User Group 2 2-29,text,true,,180885,240,52,76,https://www.microsoft.com/en-in,4816,0,0
1607097583728,4816,Microsoft Home Page-0,301,Moved Permanently,User Group 2 2-29,,true,,441,120,52,76,http://www.microsoft.com/en-in,4816,0,0
1607097588543,31137,Microsoft Home Page-1,200,OK,User Group 2 2-29,text,true,,180444,120,52,76,https://www.microsoft.com/en-in,10642,0,5611
1607097470061,151106,Microsoft Home Page,200,OK,User Group 1 1-23,text,true,,180881,240,24,76,https://www.microsoft.com/en-in,757,0,94
1607097470061,757,Microsoft Home Page-0,301,Moved Permanently,User Group 1 1-23,,true,,441,120,24,76,http://www.microsoft.com/en-in,757,0,94
1607097470819,150348,Microsoft Home Page-1,200,OK,User Group 1 1-23,text,true,,180440,120,24,76,https://www.microsoft.com/en-in,48906,0,3657
1607097592047,30402,Microsoft Home Page,200,OK,User Group 2 2-3,text,true,,180754,240,52,76,https://www.microsoft.com/en-in,1944,0,1112
1607097592047,1944,Microsoft Home Page-0,301,Moved Permanently,User Group 2 2-3,,true,,441,120,52,76,http://www.microsoft.com/en-in,1944,0,1112
1607097593991,28458,Microsoft Home Page-1,200,OK,User Group 2 2-3,text,true,,180313,120,52,76,https://www.microsoft.com/en-in,14278,0,12243
1607097593163,30432,Microsoft Home Page,200,OK,User Group 1 1-25,text,true,,180688,240,24,76,https://www.microsoft.com/en-in,828,0,0
1607097593163,828,Microsoft Home Page-0,301,Moved Permanently,User Group 1 1-25,,true,,441,120,24,76,http://www.microsoft.com/en-in,828,0,0
1607097593991,29604,Microsoft Home Page-1,200,OK,User Group 1 1-25,text,true,,180247,120,24,76,https://www.microsoft.com/en-in,13756,0,12137
1607097469764,154792,Microsoft Home Page,200,OK,User Group 2 2-24,text,true,,180688,240,52,76,https://www.microsoft.com/en-in,735,0,120
1607097469764,735,Microsoft Home Page-0,301,Moved Permanently,User Group 2 2-24,,true,,441,120,52,76,http://www.microsoft.com/en-in,735,0,120
1607097470500,154056,Microsoft Home Page-1,200,OK,User Group 2 2-24,text,true,,180247,120,52,76,https://www.microsoft.com/en-in,21195,0,3975
1607097613876,12411,Microsoft Windows,200,OK,User Group 2 2-18,text,true,,139126,128,52,76,http://www.microsoft.com/en-in/windows,2188,0,0
1607097609475,17244,Microsoft Windows,200,OK,User Group 2 2-49,text,true,,139126,128,51,75,http://www.microsoft.com/en-in/windows,4732,0,2597
1607097617845,9148,Microsoft Windows,200,OK,User Group 2 2-19,text,true,,139126,128,51,75,http://www.microsoft.com/en-in/windows,2194,0,0
1607097592708,34496,Microsoft Home Page,200,OK,User Group 2 2-2,text,true,,180684,240,50,74,https://www.microsoft.com/en-in,978,0,0
1607097592708,978,Microsoft Home Page-0,301,Moved Permanently,User Group 2 2-2,,true,,441,120,50,74,http://www.microsoft.com/en-in,978,0,0
1607097593687,33517,Microsoft Home Page-1,200,OK,User Group 2 2-2,text,true,,180243,120,50,74,https://www.microsoft.com/en-in,13646,0,10354
1607097582135,45787,Microsoft Windows,200,OK,User Group 2 2-7,text,true,,139128,128,50,74,http://www.microsoft.com/en-in/windows,11632,0,1262
1607097602786,25495,Microsoft Home Page,200,OK,User Group 2 2-57,text,true,,180704,240,50,74,https://www.microsoft.com/en-in,1567,0,0
1607097602786,1567,Microsoft Home Page-0,301,Moved Permanently,User Group 2 2-57,,true,,441,120,50,74,http://www.microsoft.com/en-in,1567,0,0
1607097604353,23928,Microsoft Home Page-1,200,OK,User Group 2 2-57,text,true,,180263,120,50,74,https://www.microsoft.com/en-in,7688,0,5889
1607097523636,105055,Microsoft Windows,200,OK,User Group 2 2-42,text,true,,139126,128,50,74,http://www.microsoft.com/en-in/windows,21842,0,0
1607097540040,88826,Microsoft Windows,200,OK,User Group 2 2-41,text,true,,139126,128,50,74,http://www.microsoft.com/en-in/windows,4871,0,2634
1607097607290,21615,Microsoft Windows,200,OK,User Group 2 2-59,text,true,,139126,128,50,74,http://www.microsoft.com/en-in/windows,4288,0,2164
1607097616126,12913,Microsoft Windows,200,OK,User Group 2 2-56,text,true,,139126,128,50,74,http://www.microsoft.com/en-in/windows,3883,0,0
1607097608598,23045,Microsoft Windows,200,OK,User Group 1 1-9,text,true,,139127,128,24,73,http://www.microsoft.com/en-in/windows,4514,0,1606
1607097607285,24390,Microsoft Windows,200,OK,User Group 1 1-24,text,true,,139126,128,24,73,http://www.microsoft.com/en-in/windows,4333,0,2173
1607097598730,33022,Microsoft Windows,200,OK,User Group 1 1-26,text,true,,139126,128,23,72,http://www.microsoft.com/en-in/windows,5518,0,2334
1607097606854,26832,Microsoft Home Page,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Connection reset,User Group 2 2-30,text,false,Test failed: code expected to contain /200/,5132,120,49,72,https://www.microsoft.com/en-in,3315,0,1681
1607097606854,3315,Microsoft Home Page-0,301,Moved Permanently,User Group 2 2-30,,true,,441,120,49,72,http://www.microsoft.com/en-in,3315,0,1681
1607097610169,23517,Microsoft Home Page-1,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Connection reset,User Group 2 2-30,text,false,,4691,0,49,72,https://www.microsoft.com/en-in,0,0,23517
1607097607836,26923,Microsoft Windows,200,OK,User Group 2 2-39,text,true,,139127,128,49,72,http://www.microsoft.com/en-in/windows,6506,0,2382
1607097618070,17878,Microsoft Windows,200,OK,User Group 2 2-13,text,true,,139126,128,49,72,http://www.microsoft.com/en-in/windows,2685,0,0
1607097593648,42557,Microsoft Windows,200,OK,User Group 1 1-8,text,true,,139126,128,23,71,http://www.microsoft.com/en-in/windows,2960,0,828
1607097607403,28976,Microsoft Windows,200,OK,User Group 2 2-46,text,true,,139126,128,48,71,http://www.microsoft.com/en-in/windows,4346,0,2190
1607097622450,14534,Microsoft Windows,200,OK,User Group 2 2-3,text,true,,139126,128,48,71,http://www.microsoft.com/en-in/windows,2196,0,0
1607097615620,21884,Microsoft Windows,200,OK,User Group 1 1-29,text,true,,139126,128,23,70,http://www.microsoft.com/en-in/windows,4650,0,1606
1607097469639,168707,Microsoft Home Page,200,OK,User Group 1 1-10,text,true,,182756,240,23,70,https://www.microsoft.com/en-in,450,0,167
1607097469639,450,Microsoft Home Page-0,301,Moved Permanently,User Group 1 1-10,,true,,441,120,23,70,http://www.microsoft.com/en-in,450,0,167
1607097470090,168256,Microsoft Home Page-1,200,OK,User Group 1 1-10,text,true,,182315,120,23,70,https://www.microsoft.com/en-in,19069,0,4736
1607097574786,63817,Microsoft Home Page,200,OK,User Group 1 1-21,text,true,,180867,240,23,70,https://www.microsoft.com/en-in,5031,0,0
1607097574786,5031,Microsoft Home Page-0,301,Moved Permanently,User Group 1 1-21,,true,,441,120,23,70,http://www.microsoft.com/en-in,5031,0,0
1607097579817,58786,Microsoft Home Page-1,200,OK,User Group 1 1-21,text,true,,180426,120,23,70,https://www.microsoft.com/en-in,14238,0,13014
1607097602941,36150,Microsoft Home Page,200,OK,User Group 2 2-20,text,true,,180686,240,47,70,https://www.microsoft.com/en-in,3159,0,1517
1607097602941,3159,Microsoft Home Page-0,301,Moved Permanently,User Group 2 2-20,,true,,439,120,47,70,http://www.microsoft.com/en-in,3159,0,1517
1607097606100,32991,Microsoft Home Page-1,200,OK,User Group 2 2-20,text,true,,180247,120,47,70,https://www.microsoft.com/en-in,15326,0,5457
1607097617850,21284,Microsoft Windows,200,OK,User Group 2 2-15,text,true,,139126,128,47,70,http://www.microsoft.com/en-in/windows,2189,0,0
1607097618126,21033,Microsoft Windows,200,OK,User Group 2 2-17,text,true,,139126,128,46,69,http://www.microsoft.com/en-in/windows,4189,0,1611
1607097545321,93917,Microsoft Windows,200,OK,User Group 2 2-28,text,true,,139126,128,46,69,http://www.microsoft.com/en-in/windows,4728,0,2591
1607097611749,27601,Microsoft Home Page,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,User Group 2 2-44,text,false,Test failed: code expected to contain /200/,4095,120,46,69,https://www.microsoft.com/en-in,3230,0,1604
1607097611749,3230,Microsoft Home Page-0,301,Moved Permanently,User Group 2 2-44,,true,,439,120,46,69,http://www.microsoft.com/en-in,3230,0,1604
1607097614980,24370,Microsoft Home Page-1,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,User Group 2 2-44,text,false,,3656,0,46,69,https://www.microsoft.com/en-in,0,0,24370
1607097613397,26078,Microsoft Home Page,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,User Group 2 2-10,text,false,Test failed: code expected to contain /200/,4097,120,46,69,https://www.microsoft.com/en-in,1648,0,0
1607097613397,1648,Microsoft Home Page-0,301,Moved Permanently,User Group 2 2-10,,true,,441,120,46,69,http://www.microsoft.com/en-in,1648,0,0
1607097615045,24430,Microsoft Home Page-1,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,User Group 2 2-10,text,false,,3656,0,46,69,https://www.microsoft.com/en-in,0,0,24430
1607097613059,26437,Microsoft Windows,200,OK,User Group 1 1-27,text,true,,139126,128,23,69,http://www.microsoft.com/en-in/windows,2226,0,0
1607097615029,24715,Microsoft Windows,200,OK,User Group 2 2-32,text,true,,139126,128,46,68,http://www.microsoft.com/en-in/windows,2103,0,0
1607097598031,41878,Microsoft Home Page,200,OK,User Group 2 2-33,text,true,,180686,240,45,67,https://www.microsoft.com/en-in,3250,0,1653
1607097598031,3250,Microsoft Home Page-0,301,Moved Permanently,User Group 2 2-33,,true,,441,120,45,67,http://www.microsoft.com/en-in,3250,0,1653
1607097601280,38629,Microsoft Home Page-1,200,OK,User Group 2 2-33,text,true,,180245,120,45,67,https://www.microsoft.com/en-in,10825,0,7267
1607097555871,84051,Microsoft Windows,200,OK,User Group 1 1-19,text,true,,139126,128,22,67,http://www.microsoft.com/en-in/windows,7728,0,1584
1607097627204,12717,Microsoft Windows,200,OK,User Group 2 2-2,text,true,,139126,128,45,67,http://www.microsoft.com/en-in/windows,4439,0,0
1607097619681,20257,Microsoft Windows,200,OK,User Group 2 2-29,text,true,,139126,128,44,65,http://www.microsoft.com/en-in/windows,4694,0,2577
1607097628281,11708,Microsoft Windows,200,OK,User Group 2 2-57,text,true,,139126,128,43,64,http://www.microsoft.com/en-in/windows,2148,0,0
1607097623596,16418,Microsoft Windows,200,OK,User Group 1 1-25,text,true,,139126,128,21,63,http://www.microsoft.com/en-in/windows,2192,0,0
1607097593375,47000,Microsoft Home Page,200,OK,User Group 1 1-14,text,true,,180947,240,20,62,https://www.microsoft.com/en-in,814,0,0
1607097593375,814,Microsoft Home Page-0,301,Moved Permanently,User Group 1 1-14,,true,,441,120,20,62,http://www.microsoft.com/en-in,814,0,0
1607097594190,46185,Microsoft Home Page-1,200,OK,User Group 1 1-14,text,true,,180506,120,20,62,https://www.microsoft.com/en-in,18645,0,13645
1607097624555,16022,Microsoft Windows,200,OK,User Group 2 2-24,text,true,,139126,128,42,62,http://www.microsoft.com/en-in/windows,3753,0,1616
1607097612948,28106,Microsoft Windows,200,OK,User Group 1 1-1,text,true,,139126,128,20,62,http://www.microsoft.com/en-in/windows,3765,0,0
1607097608583,32653,Microsoft Windows,200,OK,User Group 2 2-4,text,true,,139126,128,42,61,http://www.microsoft.com/en-in/windows,8130,0,0
1607097592619,48689,Microsoft Home Page,200,OK,User Group 2 2-52,text,true,,180877,240,41,60,https://www.microsoft.com/en-in,1013,0,0
1607097592619,1013,Microsoft Home Page-0,301,Moved Permanently,User Group 2 2-52,,true,,441,120,41,60,http://www.microsoft.com/en-in,1013,0,0
1607097593632,47676,Microsoft Home Page-1,200,OK,User Group 2 2-52,text,true,,180436,120,41,60,https://www.microsoft.com/en-in,18480,0,14909
1607097613985,28350,Microsoft Home Page,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,User Group 2 2-16,text,false,Test failed: code expected to contain /200/,4097,120,41,60,https://www.microsoft.com/en-in,1608,0,0
1607097613985,1608,Microsoft Home Page-0,301,Moved Permanently,User Group 2 2-16,,true,,441,120,41,60,http://www.microsoft.com/en-in,1608,0,0
1607097615593,26742,Microsoft Home Page-1,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,User Group 2 2-16,text,false,,3656,0,41,60,https://www.microsoft.com/en-in,0,0,26742
1607097621167,23647,Microsoft Windows,200,OK,User Group 1 1-23,text,true,,139126,128,19,60,http://www.microsoft.com/en-in/windows,4528,0,2371
1607097614395,31353,Microsoft Windows,200,OK,User Group 1 1-7,text,true,,139126,128,19,60,http://www.microsoft.com/en-in/windows,2118,0,0
1607097633689,12800,Microsoft Windows,200,OK,User Group 2 2-30,text,true,,139127,128,41,59,http://www.microsoft.com/en-in/windows,2935,0,0
1607097595489,51072,Microsoft Windows,200,OK,User Group 2 2-27,text,true,,139126,128,40,58,http://www.microsoft.com/en-in/windows,3754,0,1568
1607097606847,40820,Microsoft Home Page,200,OK,User Group 2 2-5,text,true,,180684,240,40,58,https://www.microsoft.com/en-in,1686,0,0
1607097606847,1686,Microsoft Home Page-0,301,Moved Permanently,User Group 2 2-5,,true,,441,120,40,58,http://www.microsoft.com/en-in,1686,0,0
1607097608533,39134,Microsoft Home Page-1,200,OK,User Group 2 2-5,text,true,,180243,120,40,58,https://www.microsoft.com/en-in,21662,0,15005
1607097606129,46089,Microsoft Home Page,200,OK,User Group 2 2-58,text,true,,182569,240,40,58,https://www.microsoft.com/en-in,1278,0,0
1607097606129,1278,Microsoft Home Page-0,301,Moved Permanently,User Group 2 2-58,,true,,441,120,40,58,http://www.microsoft.com/en-in,1278,0,0
1607097607407,44811,Microsoft Home Page-1,200,OK,User Group 2 2-58,text,true,,182128,120,40,58,https://www.microsoft.com/en-in,20402,0,11838
1607097602499,49813,Microsoft Home Page,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,User Group 1 1-12,text,false,Test failed: code expected to contain /200/,4097,120,18,58,https://www.microsoft.com/en-in,4727,0,0
1607097602499,4727,Microsoft Home Page-0,301,Moved Permanently,User Group 1 1-12,,true,,441,120,18,58,http://www.microsoft.com/en-in,4727,0,0
1607097607227,45085,Microsoft Home Page-1,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,User Group 1 1-12,text,false,,3656,0,18,58,https://www.microsoft.com/en-in,0,0,45085
1607097613990,38489,Microsoft Home Page,200,OK,User Group 2 2-53,text,true,,180871,240,40,58,https://www.microsoft.com/en-in,8775,0,0
1607097613990,8775,Microsoft Home Page-0,301,Moved Permanently,User Group 2 2-53,,true,,443,120,40,58,http://www.microsoft.com/en-in,8775,0,0
1607097622765,29714,Microsoft Home Page-1,200,OK,User Group 2 2-53,text,true,,180428,120,40,58,https://www.microsoft.com/en-in,14198,0,8878
1607097619510,33098,Microsoft Windows,200,OK,User Group 1 1-2,text,true,,139126,128,18,58,http://www.microsoft.com/en-in/windows,2144,0,0
1607097642336,10524,Microsoft Windows,200,OK,User Group 2 2-16,text,true,,139126,128,40,57,http://www.microsoft.com/en-in/windows,2122,0,0
1607097627923,26305,Microsoft Home Page,200,OK,User Group 2 2-7,text,true,,182561,240,39,56,https://www.microsoft.com/en-in,4672,0,0
1607097627923,4672,Microsoft Home Page-0,301,Moved Permanently,User Group 2 2-7,,true,,441,120,39,56,http://www.microsoft.com/en-in,4672,0,0
1607097632596,21632,Microsoft Home Page-1,200,OK,User Group 2 2-7,text,true,,182120,120,39,56,https://www.microsoft.com/en-in,8163,0,6583
1607097641309,18399,Microsoft Windows,200,OK,User Group 2 2-52,text,true,,139124,128,39,56,http://www.microsoft.com/en-in/windows,4597,0,1617
1607097647668,16717,Microsoft Windows,200,OK,User Group 2 2-5,text,true,,139126,128,38,55,http://www.microsoft.com/en-in/windows,2168,0,0
1607097603613,61231,Microsoft Home Page,200,OK,User Group 2 2-47,text,true,,180682,240,38,55,https://www.microsoft.com/en-in,3048,0,1562
1607097603613,3048,Microsoft Home Page-0,301,Moved Permanently,User Group 2 2-47,,true,,441,120,38,55,http://www.microsoft.com/en-in,3048,0,1562
1607097606661,58183,Microsoft Home Page-1,200,OK,User Group 2 2-47,text,true,,180241,120,38,55,https://www.microsoft.com/en-in,22895,0,17456
1607097638603,28677,Microsoft Windows,200,OK,User Group 1 1-21,text,true,,139126,128,17,55,http://www.microsoft.com/en-in/windows,3489,0,1282
1607097608280,59478,Microsoft Home Page,200,OK,User Group 1 1-13,text,true,,180871,240,16,54,https://www.microsoft.com/en-in,3255,0,1611
1607097608280,3255,Microsoft Home Page-0,301,Moved Permanently,User Group 1 1-13,,true,,441,120,16,54,http://www.microsoft.com/en-in,3255,0,1611
1607097611535,56223,Microsoft Home Page-1,200,OK,User Group 1 1-13,text,true,,180430,120,16,54,https://www.microsoft.com/en-in,23287,0,16281
1607097593470,76146,Microsoft Home Page,200,OK,User Group 2 2-22,text,true,,180756,240,38,54,https://www.microsoft.com/en-in,789,0,0
1607097593470,789,Microsoft Home Page-0,301,Moved Permanently,User Group 2 2-22,,true,,441,120,38,54,http://www.microsoft.com/en-in,789,0,0
1607097594259,75357,Microsoft Home Page-1,200,OK,User Group 2 2-22,text,true,,180315,120,38,54,https://www.microsoft.com/en-in,11862,0,5420
1607097652218,17460,Microsoft Windows,200,OK,User Group 2 2-58,text,true,,139125,128,38,54,http://www.microsoft.com/en-in/windows,4689,0,0
1607097639476,30680,Microsoft Windows,200,OK,User Group 2 2-10,text,true,,139127,128,37,53,http://www.microsoft.com/en-in/windows,4279,0,1302
1607097652480,17816,Microsoft Windows,200,OK,User Group 2 2-53,text,true,,139125,128,36,52,http://www.microsoft.com/en-in/windows,4653,0,0
1607097592962,78633,Microsoft Home Page,200,OK,User Group 1 1-30,text,true,,180877,240,16,51,https://www.microsoft.com/en-in,794,0,0
1607097592962,794,Microsoft Home Page-0,301,Moved Permanently,User Group 1 1-30,,true,,441,120,16,51,http://www.microsoft.com/en-in,794,0,0
1607097593756,77839,Microsoft Home Page-1,200,OK,User Group 1 1-30,text,true,,180436,120,16,51,https://www.microsoft.com/en-in,13570,0,10288
1607097639091,41534,Microsoft Windows,200,OK,User Group 2 2-20,text,true,,139123,128,35,51,http://www.microsoft.com/en-in/windows,13801,0,0
1607097667758,13792,Microsoft Windows,200,OK,User Group 1 1-13,text,true,,139123,128,16,50,http://www.microsoft.com/en-in/windows,2204,0,0
1607097644815,36980,Microsoft Home Page,200,OK,User Group 1 1-23,text,true,,180875,240,15,49,https://www.microsoft.com/en-in,5087,0,0
1607097644815,5087,Microsoft Home Page-0,301,Moved Permanently,User Group 1 1-23,,true,,441,120,15,49,http://www.microsoft.com/en-in,5087,0,0
1607097649903,31892,Microsoft Home Page-1,200,OK,User Group 1 1-23,text,true,,180434,120,15,49,https://www.microsoft.com/en-in,17223,0,11056
1607097664845,17111,Microsoft Windows,200,OK,User Group 2 2-47,text,true,,139124,128,34,49,http://www.microsoft.com/en-in/windows,4234,0,1593
1607097646561,35395,Microsoft Home Page,200,OK,User Group 2 2-27,text,true,,180877,240,34,49,https://www.microsoft.com/en-in,4165,0,0
1607097646561,4165,Microsoft Home Page-0,301,Moved Permanently,User Group 2 2-27,,true,,441,120,34,49,http://www.microsoft.com/en-in,4165,0,0
1607097650726,31230,Microsoft Home Page-1,200,OK,User Group 2 2-27,text,true,,180436,120,34,49,https://www.microsoft.com/en-in,18302,0,11392
1607097500059,182642,Microsoft Windows,200,OK,User Group 1 1-22,text,true,,139126,128,15,48,http://www.microsoft.com/en-in/windows,2137,0,0
1607097611825,70936,Microsoft Home Page,200,OK,User Group 2 2-31,text,true,,180688,240,33,48,https://www.microsoft.com/en-in,1643,0,0
1607097611825,1643,Microsoft Home Page-0,301,Moved Permanently,User Group 2 2-31,,true,,441,120,33,48,http://www.microsoft.com/en-in,1643,0,0
1607097613468,69293,Microsoft Home Page-1,200,OK,User Group 2 2-31,text,true,,180247,120,33,48,https://www.microsoft.com/en-in,21048,0,12347
1607097640377,42720,Microsoft Windows,200,OK,User Group 1 1-14,text,true,,139123,128,15,48,http://www.microsoft.com/en-in/windows,5852,0,3629
1607097637505,45739,Microsoft Home Page,200,OK,User Group 1 1-29,text,true,,180871,240,14,47,https://www.microsoft.com/en-in,1475,0,0
1607097637505,1475,Microsoft Home Page-0,301,Moved Permanently,User Group 1 1-29,,true,,441,120,14,47,http://www.microsoft.com/en-in,1475,0,0
1607097638980,44264,Microsoft Home Page-1,200,OK,User Group 1 1-29,text,true,,180430,120,14,47,https://www.microsoft.com/en-in,15410,0,8355
1607097628866,55269,Microsoft Home Page,200,OK,User Group 2 2-41,text,true,,182565,240,33,47,https://www.microsoft.com/en-in,3050,0,1610
1607097628866,3050,Microsoft Home Page-0,301,Moved Permanently,User Group 2 2-41,,true,,441,120,33,47,http://www.microsoft.com/en-in,3050,0,1610
1607097631917,52218,Microsoft Home Page-1,200,OK,User Group 2 2-41,text,true,,182124,120,33,47,https://www.microsoft.com/en-in,21839,0,10250
1607097669617,16210,Microsoft Windows,200,OK,User Group 2 2-22,text,true,,139127,128,33,47,http://www.microsoft.com/en-in/windows,7673,0,5093
1607097671596,14542,Microsoft Windows,200,OK,User Group 1 1-30,text,true,,139123,128,14,46,http://www.microsoft.com/en-in/windows,4917,0,2600
1607097639352,46944,Microsoft Windows,200,OK,User Group 2 2-44,text,true,,139126,128,32,45,http://www.microsoft.com/en-in/windows,2234,0,0
1607097605964,80452,Microsoft Windows,200,OK,User Group 2 2-23,text,true,,139126,128,31,44,http://www.microsoft.com/en-in/windows,1827,0,0
1607097636380,50115,Microsoft Home Page,200,OK,User Group 2 2-46,text,true,,180873,240,30,43,https://www.microsoft.com/en-in,1635,0,0
1607097636380,1635,Microsoft Home Page-0,301,Moved Permanently,User Group 2 2-46,,true,,441,120,30,43,http://www.microsoft.com/en-in,1635,0,0
1607097638015,48480,Microsoft Home Page-1,200,OK,User Group 2 2-46,text,true,,180432,120,30,43,https://www.microsoft.com/en-in,20541,0,8732
1607097639911,46684,Microsoft Windows,200,OK,User Group 2 2-33,text,true,,139127,128,30,43,http://www.microsoft.com/en-in/windows,4243,0,0
1607097592262,94429,Microsoft Home Page,200,OK,User Group 1 1-18,text,true,,182571,240,13,42,https://www.microsoft.com/en-in,1201,0,0
1607097592262,1201,Microsoft Home Page-0,301,Moved Permanently,User Group 1 1-18,,true,,441,120,13,42,http://www.microsoft.com/en-in,1201,0,0
1607097593463,93228,Microsoft Home Page-1,200,OK,User Group 1 1-18,text,true,,182130,120,13,42,https://www.microsoft.com/en-in,14760,0,5065
1607097634759,52739,Microsoft Home Page,200,OK,User Group 2 2-39,text,true,,180869,240,29,42,https://www.microsoft.com/en-in,1615,0,0
